Manufacturer,Model,Vehicle_Type,Fuel_Type,Transmission,Region,Year,Engine_Size,Horsepower,MPG,Price,Mileage,Age,Sales
Ford,Focus,Sedan,Gasoline,CVT,Central,2021,3.5,432,29.1,64587.0,89365,3,24531.0
Mercedes-Benz,C-Class,Hatchback,Gasoline,Manual,East,2016,5.1,134,33.8,27348.0,37093,8,14503.0
Kia,Optima,Hatchback,Gasoline,Automatic,West,2022,1.7,365,48.4,29828.0,34285,2,31853.0
Kia,Rio,Hatchback,Gasoline,Automatic,North,2019,4.3,331,19.0,77225.0,34792,5,14034.0
Audi,TT,Coupe,Gasoline,Automatic,West,2019,3.4,137,40.3,21851.0,112563,5,9839.0
Ford,Escape,SUV,Gasoline,Automatic,Central,2022,4.7,182,42.1,47425.0,83219,2,16430.0
Chevrolet,Tahoe,Hatchback,Electric,CVT,East,2015,1.2,131,37.3,19075.0,20476,9,18763.0
Mercedes-Benz,GLE,Hatchback,Electric,Automatic,North,2020,4.0,153,52.4,20875.0,128214,4,19373.0
BMW,X3,SUV,Gasoline,Manual,East,2016,3.8,324,39.1,56178.0,134795,8,20529.0
Honda,Civic,Sedan,Gasoline,Manual,East,2015,5.2,412,40.4,55997.0,14537,9,29987.0
Mercedes-Benz,GLE,SUV,Gasoline,Automatic,Central,2021,4.4,206,39.0,27553.0,29563,3,20655.0
Ford,Escape,Sedan,Gasoline,Automatic,West,2018,5.4,124,43.9,71712.0,96831,6,12929.0
Hyundai,Santa Fe,Sedan,Gasoline,Manual,East,2015,5.4,497,20.4,60642.0,10911,9,31167.0
Honda,Fit,Hatchback,Electric,Automatic,East,2020,3.0,144,50.8,34540.0,115773,4,20569.0
Toyota,Camry,Hatchback,Gasoline,Manual,East,2020,1.7,217,16.7,31145.0,19588,4,16256.0
Kia,Sportage,Sedan,Gasoline,Automatic,North,2017,4.2,393,40.6,64029.0,35627,7,28362.0
Ford,F-150,SUV,Gasoline,Automatic,East,2020,5.4,224,39.6,62686.0,107676,4,16673.0
Toyota,Prius,Coupe,Electric,Automatic,East,2023,1.4,135,23.3,24674.0,136480,1,8851.0
Audi,TT,Truck,Electric,Automatic,Central,2020,3.8,443,16.6,37697.0,57174,4,27479.0
Volkswagen,Golf,SUV,Hybrid,Automatic,East,2015,1.6,479,20.6,29084.0,46977,9,32723.0
BMW,7 Series,Truck,Gasoline,CVT,East,2020,1.1,266,25.9,34119.0,118266,4,14682.0
BMW,5 Series,Coupe,Gasoline,Automatic,Central,2022,4.4,368,50.3,33692.0,127944,2,23549.0
Toyota,RAV4,Hatchback,Gasoline,CVT,North,2021,4.4,293,49.2,78442.0,9793,3,30113.0
Kia,Rio,SUV,Gasoline,CVT,West,2022,4.0,223,17.6,63764.0,116963,2,12935.0
Audi,TT,Sedan,Hybrid,CVT,Central,2022,5.3,370,26.6,65703.0,32912,2,27499.0
Hyundai,Santa Fe,Hatchback,Gasoline,Automatic,North,2023,1.4,157,50.6,33033.0,133280,1,12527.0
Kia,Sportage,Sedan,Gasoline,Manual,West,2017,1.5,467,24.5,15034.0,139552,7,23587.0
Mercedes-Benz,C-Class,Truck,Diesel,Automatic,East,2021,5.3,158,54.8,18780.0,20563,3,25424.0
BMW,X3,Sedan,Gasoline,Automatic,Central,2020,3.5,407,25.3,50945.0,97181,4,22529.0
Mercedes-Benz,GLC,SUV,Diesel,CVT,East,2016,2.4,316,44.6,33556.0,533,8,32546.0
Honda,CR-V,SUV,Gasoline,Automatic,Central,2019,4.7,168,31.7,27542.0,6268,5,18818.0
Chevrolet,Camaro,Sedan,Gasoline,CVT,West,2017,5.5,343,20.4,18227.0,134104,7,12374.0
Ford,Mustang,Hatchback,Gasoline,Manual,North,2019,4.4,202,25.2,71932.0,109386,5,9636.0
Audi,A6,Sedan,Electric,Automatic,Central,2023,5.0,104,42.0,54008.0,33697,1,17563.0
Kia,Forte,Coupe,Gasoline,Automatic,North,2022,2.4,398,28.5,21979.0,7963,2,26306.0
BMW,X5,Coupe,Gasoline,Manual,East,2023,2.4,363,39.2,64816.0,135586,1,18040.0
Mercedes-Benz,GLC,Sedan,Gasoline,Automatic,East,2023,5.3,340,23.2,64129.0,30058,1,22849.0
Volkswagen,Jetta,Truck,Diesel,Manual,West,2022,4.1,433,32.9,33811.0,28092,2,27224.0
Honda,Civic,Sedan,Hybrid,Automatic,West,2022,2.2,448,35.5,27248.0,105688,2,33571.0
Ford,Escape,Truck,Gasoline,Automatic,South,2020,3.6,321,31.5,67909.0,101460,4,21678.0
Ford,Focus,SUV,Gasoline,Automatic,South,2020,4.4,418,22.9,36422.0,97768,4,25415.0
Kia,Sportage,Sedan,Electric,Automatic,West,2020,2.1,328,33.5,70083.0,73040,4,27309.0
Audi,Q7,SUV,Hybrid,Automatic,East,2020,4.3,131,42.7,17837.0,97192,4,20882.0
Hyundai,Sonata,Truck,Diesel,Automatic,North,2023,1.2,452,53.6,47454.0,69434,1,35092.0
Volkswagen,Golf,Hatchback,Gasoline,Automatic,West,2015,2.5,473,46.6,26674.0,99783,9,31945.0
Kia,Forte,Sedan,Gasoline,Manual,North,2020,4.4,123,21.5,58683.0,47392,4,9681.0
Mercedes-Benz,GLC,SUV,Hybrid,Manual,South,2022,1.7,405,25.9,79819.0,7651,2,36815.0
Chevrolet,Camaro,Sedan,Diesel,Automatic,North,2015,2.1,473,18.2,41813.0,17360,9,23469.0
Toyota,Corolla,Coupe,Diesel,Manual,West,2020,5.4,286,20.4,21520.0,91072,4,14655.0
Hyundai,Santa Fe,Sedan,Gasoline,Manual,East,2023,4.4,227,25.0,35649.0,95079,1,12269.0
Audi,A4,Truck,Diesel,Automatic,West,2020,3.5,211,23.0,72948.0,94011,4,10222.0
Honda,CR-V,Sedan,Hybrid,Automatic,Central,2016,2.1,393,23.5,64774.0,70201,8,23753.0
Hyundai,Accent,SUV,Electric,Automatic,Central,2015,2.7,248,24.2,30094.0,33839,9,21390.0
BMW,7 Series,Coupe,Gasoline,Automatic,Central,2018,3.9,250,27.0,76984.0,59004,6,13001.0
Audi,A4,Truck,Diesel,Automatic,East,2020,1.8,273,20.0,55442.0,146340,4,8784.0
Chevrolet,Tahoe,Truck,Diesel,Automatic,West,2023,3.4,296,26.1,25923.0,140088,1,13333.0
BMW,5 Series,SUV,Hybrid,Automatic,Central,2019,3.0,354,42.5,52201.0,68620,5,32149.0
Hyundai,Santa Fe,Coupe,Hybrid,CVT,West,2021,3.4,267,24.5,44333.0,51020,3,21818.0
Toyota,Highlander,SUV,Electric,Automatic,South,2020,1.5,181,21.9,68280.0,134923,4,12601.0
Toyota,Highlander,Hatchback,Electric,Manual,Central,2020,1.5,169,17.7,37370.0,104671,4,10666.0
Chevrolet,Silverado,SUV,Gasoline,Manual,Central,2023,5.8,424,35.0,71874.0,20706,1,37102.0
Ford,F-150,SUV,Hybrid,Automatic,East,2019,5.9,112,48.7,67778.0,5483,5,24103.0
Volkswagen,Passat,Sedan,Diesel,CVT,West,2016,3.1,218,17.4,58849.0,106686,8,4370.0
Honda,HR-V,SUV,Gasoline,Automatic,East,2022,4.9,311,36.7,31809.0,24567,2,28887.0
Ford,F-150,Sedan,Gasoline,CVT,East,2017,4.3,201,41.0,78071.0,39613,7,25046.0
Toyota,Corolla,Coupe,Gasoline,Automatic,West,2023,1.6,376,38.7,50663.0,132095,1,19038.0
Toyota,Corolla,Truck,Hybrid,Automatic,South,2019,2.5,295,50.1,73988.0,12755,5,33333.0
Mercedes-Benz,GLE,Hatchback,Gasoline,Manual,West,2015,2.6,176,49.7,29022.0,143387,9,14006.0
BMW,X3,Sedan,Hybrid,CVT,South,2018,4.0,437,17.3,78920.0,138678,6,20934.0
Hyundai,Santa Fe,Sedan,Diesel,Automatic,East,2023,3.9,432,29.4,68044.0,36062,1,26893.0
Honda,CR-V,Coupe,Hybrid,Manual,South,2015,5.6,304,41.8,76700.0,79562,9,23473.0
Chevrolet,Equinox,SUV,Gasoline,Manual,South,2022,5.0,328,53.1,28804.0,85033,2,29196.0
Hyundai,Elantra,SUV,Gasoline,Automatic,South,2022,5.3,288,47.2,42993.0,108581,2,23929.0
Mercedes-Benz,S-Class,Coupe,Gasoline,Automatic,Central,2023,5.5,198,22.1,21346.0,95340,1,4847.0
Toyota,Corolla,SUV,Gasoline,Automatic,Central,2023,5.0,317,26.2,23903.0,40299,1,23683.0
Chevrolet,Silverado,Sedan,Hybrid,Automatic,East,2020,2.7,293,45.5,33457.0,50308,4,28244.0
Toyota,Corolla,Coupe,Diesel,Manual,West,2019,2.1,142,33.9,76856.0,111955,5,7284.0
Honda,HR-V,Sedan,Gasoline,CVT,South,2021,3.9,477,36.9,58367.0,108207,3,25727.0
BMW,X3,Coupe,Hybrid,Manual,Central,2023,4.4,223,39.4,35451.0,143869,1,14309.0
Hyundai,Sonata,Sedan,Gasoline,CVT,West,2019,2.9,119,19.1,77047.0,8354,5,13879.0
Hyundai,Elantra,Truck,Gasoline,Automatic,South,2017,5.2,410,49.2,63083.0,37167,7,39780.0
Ford,Focus,Sedan,Diesel,Automatic,West,2023,5.8,429,49.5,73954.0,19178,1,33673.0
Chevrolet,Camaro,Truck,Gasoline,CVT,North,2015,3.8,427,33.7,75269.0,57397,9,26553.0
Volkswagen,Atlas,Sedan,Hybrid,CVT,South,2015,3.3,267,40.1,63800.0,128153,9,18124.0
Mercedes-Benz,GLC,Coupe,Hybrid,Automatic,West,2018,5.2,145,41.4,30804.0,9068,6,23080.0
Volkswagen,Atlas,SUV,Hybrid,Automatic,South,2016,1.1,322,22.6,79778.0,103850,8,20602.0
Ford,Mustang,Sedan,Gasoline,Manual,South,2021,1.6,178,19.5,36131.0,39661,3,12379.0
Honda,Civic,Truck,Gasoline,Automatic,North,2016,5.2,269,15.8,58661.0,136233,8,7977.0
Mercedes-Benz,E-Class,SUV,Gasoline,Automatic,West,2021,4.7,345,51.5,69913.0,125655,3,24072.0
BMW,X3,Sedan,Electric,Manual,East,2022,3.1,370,28.8,26385.0,129630,2,25458.0
Volkswagen,Golf,Sedan,Gasoline,CVT,Central,2022,5.4,198,18.4,54588.0,110225,2,9524.0
BMW,X3,SUV,Gasoline,Manual,South,2017,2.8,421,33.6,39386.0,27260,7,30427.0
Volkswagen,Atlas,Sedan,Hybrid,Manual,South,2023,4.2,240,18.0,30879.0,88405,1,12961.0
BMW,X3,Sedan,Hybrid,Automatic,South,2020,4.2,208,18.4,15765.0,96417,4,8441.0
Volkswagen,Golf,Sedan,Hybrid,Manual,South,2018,1.9,412,34.6,71678.0,52440,6,29084.0
BMW,5 Series,SUV,Electric,Automatic,Central,2022,2.4,236,35.4,23832.0,90151,2,23589.0
Ford,Escape,SUV,Gasoline,CVT,East,2018,5.6,220,38.2,72078.0,67190,6,19388.0
Audi,Q5,Sedan,Gasoline,Automatic,North,2018,1.9,198,41.3,54045.0,63086,6,18342.0
Mercedes-Benz,C-Class,Hatchback,Gasoline,Manual,East,2022,1.9,165,41.7,55369.0,29300,2,17731.0
Chevrolet,Malibu,Coupe,Gasoline,CVT,Central,2018,3.4,243,32.3,68862.0,87532,6,14187.0
Honda,HR-V,Sedan,Diesel,Automatic,West,2015,1.5,209,40.7,48114.0,98328,9,14058.0
Kia,Optima,Sedan,Gasoline,CVT,North,2020,5.5,229,27.2,38223.0,26926,4,16666.0
Toyota,Corolla,Hatchback,Hybrid,Automatic,North,2022,1.5,499,32.7,24022.0,70650,2,31799.0
Chevrolet,Equinox,SUV,Gasoline,Automatic,West,2017,4.1,427,30.7,52077.0,29149,7,33595.0
Toyota,Camry,Sedan,Gasoline,Automatic,South,2016,2.7,356,28.2,50956.0,110696,8,22644.0
Mercedes-Benz,C-Class,SUV,Hybrid,CVT,Central,2020,5.0,309,24.5,34103.0,92816,4,20519.0
Chevrolet,Camaro,Truck,Gasoline,CVT,West,2015,3.9,345,18.1,54004.0,42195,9,24439.0
BMW,X3,Sedan,Hybrid,Automatic,East,2019,2.9,460,35.2,43559.0,86617,5,33637.0
BMW,X3,Truck,Electric,Automatic,East,2020,5.9,253,36.5,67359.0,135556,4,19831.0
Kia,Sorento,Truck,Hybrid,CVT,West,2022,1.3,232,28.4,51367.0,105740,2,17085.0
Toyota,Corolla,SUV,Gasoline,Automatic,Central,2021,3.9,120,54.0,75689.0,144323,3,13218.0
Honda,Civic,Coupe,Electric,Manual,North,2020,5.9,134,37.3,48669.0,20908,4,20467.0
Mercedes-Benz,GLE,Sedan,Gasoline,Manual,North,2016,4.5,459,50.6,72687.0,34832,8,35646.0
BMW,X5,SUV,Hybrid,CVT,South,2022,4.7,409,37.8,48834.0,31975,2,34333.0
Audi,A4,SUV,Gasoline,Automatic,Central,2022,1.2,323,22.6,51272.0,135610,2,16267.0
Ford,Explorer,SUV,Gasoline,Automatic,East,2019,1.1,223,54.0,38843.0,19810,5,27279.0
Ford,Escape,Sedan,Electric,CVT,East,2017,1.2,339,50.4,41011.0,1016,7,37398.0
Volkswagen,Tiguan,SUV,Gasoline,Automatic,South,2022,6.0,463,33.9,75652.0,63055,2,32598.0
Honda,HR-V,Sedan,Hybrid,Automatic,East,2019,5.9,399,24.7,29513.0,136762,5,17422.0
Ford,Escape,Sedan,Gasoline,Automatic,South,2017,2.7,440,23.9,22895.0,11615,7,29044.0
Volkswagen,Golf,Sedan,Hybrid,CVT,South,2023,2.5,103,47.2,68964.0,89568,1,15537.0
Toyota,Highlander,Truck,Electric,Manual,West,2023,1.7,222,17.8,52499.0,94237,1,17336.0
BMW,X3,Sedan,Gasoline,Automatic,North,2021,2.6,141,40.5,33502.0,86146,3,12968.0
BMW,X3,Truck,Diesel,Manual,Central,2022,2.9,268,40.6,43106.0,37264,2,19872.0
Audi,Q5,Sedan,Diesel,Automatic,Central,2019,4.7,379,22.3,49119.0,36986,5,20729.0
Chevrolet,Silverado,Sedan,Electric,CVT,North,2019,5.3,324,43.2,53489.0,123799,5,21597.0
Ford,Focus,Sedan,Gasoline,Automatic,Central,2019,4.7,488,43.2,68368.0,95823,5,29645.0
Toyota,Corolla,Sedan,Diesel,Manual,East,2016,4.2,284,29.0,40633.0,36602,8,18484.0
Hyundai,Tucson,SUV,Gasoline,Manual,East,2017,4.8,422,34.3,58973.0,41070,7,34555.0
Ford,Explorer,SUV,Gasoline,Automatic,Central,2022,4.7,110,48.3,69260.0,11974,2,24734.0
Honda,Civic,Hatchback,Gasoline,CVT,West,2020,3.4,272,35.9,69845.0,114031,4,18181.0
Chevrolet,Equinox,Hatchback,Diesel,Automatic,Central,2023,2.7,195,39.7,31526.0,18608,1,17873.0
Ford,Focus,SUV,Hybrid,Manual,South,2021,2.4,377,31.5,37761.0,100556,3,26777.0
Toyota,Prius,Truck,Gasoline,Manual,South,2020,4.4,238,21.0,53669.0,126473,4,8692.0
Ford,F-150,Sedan,Diesel,Manual,North,2018,5.8,265,54.9,72575.0,44040,6,20196.0
Honda,HR-V,SUV,Diesel,Automatic,East,2021,3.9,286,36.3,66379.0,110443,3,20554.0
Hyundai,Accent,Truck,Gasoline,CVT,West,2018,5.6,185,28.5,52958.0,126526,6,10406.0
Mercedes-Benz,GLC,Sedan,Electric,Automatic,Central,2021,1.1,487,43.6,78943.0,124447,3,30247.0
Kia,Sportage,Sedan,Gasoline,Manual,South,2019,5.0,330,39.8,43534.0,28163,5,22887.0
Hyundai,Sonata,Sedan,Gasoline,Manual,East,2016,5.3,237,24.3,69759.0,16061,8,18411.0
Volkswagen,Golf,SUV,Gasoline,CVT,East,2021,4.2,118,50.1,68197.0,84093,3,17713.0
Ford,Explorer,SUV,Hybrid,Manual,West,2022,5.7,437,17.8,74022.0,94358,2,25967.0
BMW,X3,SUV,Electric,Automatic,West,2016,3.9,255,39.2,79199.0,37145,8,28863.0
Audi,A6,SUV,Gasoline,Manual,West,2020,2.2,194,34.1,47220.0,37168,4,21874.0
BMW,X5,SUV,Gasoline,Automatic,West,2018,2.1,116,27.7,27716.0,30446,6,15865.0
Hyundai,Tucson,Truck,Gasoline,Automatic,South,2019,3.8,379,48.1,44958.0,99522,5,24718.0
BMW,3 Series,Sedan,Hybrid,CVT,West,2015,5.5,484,41.3,70503.0,20368,9,36812.0
Toyota,Camry,Truck,Diesel,Automatic,East,2020,1.4,360,45.4,69347.0,10412,4,33898.0
BMW,X5,Truck,Electric,Automatic,East,2022,4.0,259,31.6,36838.0,88767,2,22500.0
Chevrolet,Camaro,Truck,Hybrid,Automatic,Central,2016,4.8,408,52.7,18075.0,40605,8,39085.0
Mercedes-Benz,E-Class,Truck,Hybrid,Automatic,East,2015,1.6,180,28.8,48140.0,33164,9,20624.0
Ford,F-150,SUV,Diesel,Automatic,East,2023,1.6,284,36.2,45817.0,11929,1,25467.0
BMW,3 Series,Sedan,Gasoline,Automatic,South,2016,2.8,312,52.3,20575.0,148199,8,18409.0
Honda,HR-V,SUV,Hybrid,Manual,East,2022,2.4,441,18.3,66668.0,87199,2,28901.0
Mercedes-Benz,S-Class,Hatchback,Gasoline,Manual,North,2019,2.0,458,19.4,33433.0,60630,5,21722.0
Mercedes-Benz,S-Class,SUV,Gasoline,Manual,East,2016,2.0,266,54.8,56974.0,124705,8,20363.0
BMW,X5,Sedan,Gasoline,Automatic,Central,2019,1.7,305,53.9,21597.0,76395,5,23091.0
Mercedes-Benz,C-Class,Sedan,Diesel,Manual,Central,2023,4.1,435,45.9,70946.0,95091,1,23223.0
Audi,A6,Hatchback,Diesel,Automatic,West,2020,4.4,360,34.4,63053.0,46795,4,21817.0
BMW,3 Series,Sedan,Diesel,Automatic,South,2017,4.5,373,35.2,40247.0,30422,7,22536.0
Toyota,Prius,Sedan,Gasoline,CVT,Central,2022,3.7,487,25.3,55917.0,18706,2,30399.0
Hyundai,Elantra,SUV,Diesel,Automatic,North,2015,5.8,335,32.3,27185.0,45743,9,18981.0
Chevrolet,Equinox,Hatchback,Gasoline,Manual,North,2023,5.4,342,32.3,79052.0,108449,1,18639.0
Kia,Sportage,Sedan,Hybrid,CVT,West,2023,5.8,319,16.4,66747.0,49513,1,21497.0
Volkswagen,Jetta,SUV,Gasoline,Automatic,South,2018,2.9,464,33.1,66281.0,69190,6,32100.0
Mercedes-Benz,GLE,SUV,Hybrid,Automatic,South,2022,5.4,446,34.2,24970.0,107290,2,31271.0
Toyota,RAV4,Sedan,Hybrid,Automatic,East,2017,4.8,169,41.6,16153.0,82482,7,18301.0
Ford,Focus,Coupe,Hybrid,Automatic,North,2020,2.7,494,35.7,53049.0,106106,4,26794.0
Ford,Focus,SUV,Hybrid,Manual,North,2022,1.5,312,49.5,24368.0,141763,2,24449.0
Volkswagen,Atlas,SUV,Diesel,Manual,North,2023,4.4,436,29.7,65728.0,33393,1,26311.0
Chevrolet,Silverado,Coupe,Gasoline,Automatic,North,2022,1.7,386,31.4,42045.0,9856,2,29448.0
Mercedes-Benz,S-Class,Hatchback,Hybrid,Automatic,Central,2023,2.5,325,37.9,37009.0,123782,1,23238.0
Audi,Q5,SUV,Gasoline,CVT,South,2018,3.5,368,23.1,19787.0,16447,6,28001.0
Volkswagen,Passat,Sedan,Gasoline,Automatic,East,2015,4.4,378,30.7,79744.0,108487,9,17107.0
Chevrolet,Camaro,Coupe,Gasoline,Automatic,Central,2021,5.6,348,42.4,77141.0,116615,3,20584.0
Mercedes-Benz,C-Class,SUV,Electric,Automatic,South,2018,4.0,420,31.5,23554.0,91061,6,30304.0
Toyota,Highlander,Hatchback,Gasoline,Manual,West,2015,4.4,295,51.3,36633.0,48279,9,23561.0
Hyundai,Sonata,Hatchback,Gasoline,Automatic,North,2017,2.6,129,39.6,40401.0,82816,7,10378.0
Audi,Q5,Sedan,Electric,Automatic,East,2021,4.4,402,21.2,34292.0,87778,3,27507.0
Kia,Rio,Hatchback,Hybrid,Manual,South,2017,3.2,499,34.5,75740.0,48616,7,33894.0
Ford,Mustang,SUV,Gasoline,Manual,West,2015,5.3,230,45.6,61887.0,18463,9,27537.0
Honda,Accord,SUV,Electric,Automatic,North,2021,3.0,111,40.7,77135.0,147456,3,11577.0
Toyota,Camry,Sedan,Gasoline,Automatic,West,2022,3.3,494,50.4,71843.0,37569,2,37997.0
Ford,Explorer,Coupe,Hybrid,Automatic,West,2019,3.2,115,45.0,64045.0,20393,5,20298.0
BMW,5 Series,SUV,Diesel,Automatic,Central,2020,5.1,216,17.5,60303.0,93165,4,6914.0
Honda,HR-V,SUV,Diesel,Automatic,West,2017,5.8,248,19.5,71301.0,81641,7,13997.0
Ford,Explorer,Hatchback,Hybrid,Automatic,Central,2019,2.6,208,41.0,59470.0,104328,5,16028.0
Chevrolet,Camaro,SUV,Gasoline,Automatic,Central,2017,3.4,335,24.5,27267.0,51915,7,22956.0
Audi,A6,SUV,Gasoline,Automatic,West,2016,4.5,413,38.5,57128.0,118120,8,25468.0
Ford,Mustang,Coupe,Hybrid,CVT,South,2021,5.5,104,46.7,48475.0,67218,3,16636.0
Kia,Rio,Truck,Gasoline,Automatic,West,2021,3.5,279,38.1,78823.0,98866,3,20008.0
Hyundai,Accent,Hatchback,Electric,Automatic,West,2022,1.5,496,31.6,48148.0,39760,2,34570.0
Chevrolet,Silverado,Hatchback,Gasoline,Automatic,South,2015,2.8,436,40.9,17500.0,72201,9,30048.0
Toyota,Prius,SUV,Gasoline,Automatic,North,2016,3.8,495,20.7,32172.0,97382,8,24489.0
Toyota,Highlander,SUV,Hybrid,Manual,East,2016,3.1,100,43.9,74630.0,143549,8,11116.0
Toyota,Highlander,Sedan,Gasoline,Automatic,North,2017,1.9,107,42.9,77553.0,29959,7,16275.0
Toyota,RAV4,Truck,Gasoline,Manual,West,2021,1.2,243,35.6,62352.0,26417,3,24751.0
Hyundai,Accent,SUV,Gasoline,Automatic,North,2021,4.4,242,26.2,18696.0,85795,3,13465.0
Ford,Mustang,Truck,Electric,CVT,East,2021,6.0,374,46.9,16530.0,36861,3,37912.0
Mercedes-Benz,E-Class,Sedan,Gasoline,Automatic,North,2015,5.6,252,35.4,46174.0,118503,9,9531.0
Ford,F-150,Sedan,Gasoline,Automatic,East,2016,4.4,386,17.4,79979.0,16761,8,22100.0
BMW,X3,Sedan,Gasoline,Automatic,North,2022,5.2,229,51.7,71504.0,18776,2,28325.0
Audi,TT,Sedan,Gasoline,Automatic,Central,2023,2.3,220,45.7,75652.0,13517,1,21320.0
Honda,Accord,SUV,Gasoline,Automatic,West,2021,4.1,158,38.4,55530.0,64470,3,17352.0
Mercedes-Benz,C-Class,Sedan,Hybrid,Automatic,East,2015,1.3,316,32.5,70843.0,31976,9,26514.0
Mercedes-Benz,GLC,Sedan,Electric,Manual,West,2018,4.5,130,53.4,35780.0,128368,6,16175.0
Ford,Explorer,Sedan,Gasoline,Automatic,Central,2022,5.8,343,46.0,16779.0,33547,2,26499.0
Mercedes-Benz,S-Class,Truck,Diesel,Automatic,North,2019,5.3,239,36.4,74686.0,101715,5,17018.0
Volkswagen,Tiguan,Coupe,Electric,Automatic,West,2015,3.7,312,41.1,29198.0,101943,9,22546.0
Volkswagen,Passat,Sedan,Gasoline,Manual,North,2021,4.9,128,26.2,62352.0,81456,3,7259.0
BMW,X3,Truck,Gasoline,Automatic,North,2020,5.7,263,22.8,57833.0,138163,4,9884.0
Honda,HR-V,SUV,Electric,Automatic,West,2023,2.1,203,25.9,25281.0,33306,1,24054.0
Kia,Optima,Sedan,Hybrid,Automatic,East,2018,5.0,162,26.7,27726.0,102333,6,11780.0
Hyundai,Elantra,SUV,Gasoline,Manual,East,2018,2.3,114,44.6,36390.0,107601,6,14064.0
Ford,F-150,Sedan,Gasoline,Manual,West,2022,5.4,385,20.6,64200.0,129571,2,15540.0
Hyundai,Accent,Truck,Gasoline,Automatic,East,2018,1.5,278,46.1,17551.0,120749,6,20915.0
Kia,Rio,Sedan,Gasoline,Automatic,South,2017,1.9,110,35.9,41459.0,59099,7,13321.0
Ford,Focus,Hatchback,Hybrid,Automatic,North,2021,4.6,112,30.4,58232.0,47571,3,13755.0
Ford,F-150,Sedan,Diesel,Automatic,West,2019,1.9,314,27.0,26146.0,57577,5,18402.0
Honda,Civic,SUV,Diesel,Automatic,Central,2023,1.8,410,35.5,22762.0,145347,1,18893.0
Hyundai,Elantra,Hatchback,Gasoline,Automatic,West,2019,3.8,325,27.7,40364.0,6222,5,26331.0
Volkswagen,Jetta,Sedan,Gasoline,Automatic,West,2023,5.2,162,32.2,33626.0,87336,1,10598.0
Toyota,RAV4,SUV,Gasoline,Automatic,North,2020,2.3,354,44.6,57191.0,11455,4,35707.0
Hyundai,Sonata,SUV,Hybrid,Automatic,Central,2020,5.2,229,40.0,78022.0,138215,4,17551.0
Audi,A6,SUV,Diesel,Automatic,North,2020,5.0,362,44.9,15290.0,126615,4,21720.0
Audi,Q7,Sedan,Gasoline,Automatic,East,2021,3.9,270,43.5,73655.0,11876,3,29002.0
Ford,Explorer,Sedan,Gasoline,Automatic,West,2018,4.2,289,47.6,43159.0,24463,6,29272.0
Toyota,Camry,SUV,Hybrid,CVT,North,2018,1.2,383,23.1,58161.0,94997,6,26870.0
Chevrolet,Silverado,SUV,Diesel,Manual,South,2023,2.8,124,54.8,70317.0,29200,1,23942.0
Kia,Rio,SUV,Gasoline,Automatic,West,2021,2.3,259,34.0,52275.0,50048,3,22478.0
BMW,7 Series,Sedan,Gasoline,Automatic,East,2020,1.8,316,43.7,21325.0,122270,4,19023.0
Toyota,Highlander,Sedan,Gasoline,Automatic,North,2015,2.9,275,42.1,24139.0,139666,9,14813.0
BMW,3 Series,SUV,Hybrid,Automatic,North,2021,2.8,435,37.6,66303.0,54379,3,34060.0
Hyundai,Santa Fe,SUV,Diesel,CVT,South,2020,4.6,320,54.8,29891.0,98102,4,27907.0
Hyundai,Tucson,SUV,Hybrid,Automatic,East,2018,4.0,379,23.7,51987.0,43070,6,27321.0
BMW,5 Series,Sedan,Hybrid,CVT,South,2022,5.6,180,31.9,42825.0,2350,2,21802.0
Kia,Forte,Sedan,Electric,Automatic,West,2021,1.7,224,20.1,34737.0,91074,3,15739.0
Toyota,RAV4,Sedan,Gasoline,CVT,Central,2022,1.3,269,22.3,66153.0,140403,2,7808.0
Chevrolet,Silverado,Sedan,Gasoline,Manual,North,2023,3.7,169,43.5,62529.0,96209,1,14089.0
Ford,Mustang,Sedan,Gasoline,Manual,South,2015,1.0,177,15.2,56997.0,10559,9,11377.0
Honda,HR-V,SUV,Gasoline,Automatic,North,2017,4.9,189,50.6,39224.0,115733,7,17015.0
Hyundai,Accent,SUV,Hybrid,Manual,North,2016,3.5,479,40.3,29721.0,9678,8,38344.0
Audi,A6,SUV,Hybrid,Automatic,South,2017,3.4,447,32.6,48533.0,41924,7,34609.0
Kia,Rio,Sedan,Hybrid,CVT,North,2016,2.8,210,28.3,68112.0,121321,8,10144.0
Honda,Civic,Sedan,Gasoline,Manual,East,2020,2.9,263,20.1,52418.0,68201,4,13131.0
Chevrolet,Camaro,SUV,Gasoline,Automatic,East,2023,3.2,227,51.9,78059.0,112625,1,22023.0
Mercedes-Benz,C-Class,Hatchback,Gasoline,CVT,Central,2016,1.1,254,43.5,16003.0,144201,8,13524.0
Ford,Escape,Truck,Hybrid,CVT,East,2018,1.4,293,28.5,79893.0,23681,6,30826.0
Hyundai,Accent,Truck,Gasoline,Manual,South,2019,3.5,272,17.8,59942.0,70781,5,14716.0
Ford,Focus,Coupe,Gasoline,Automatic,East,2019,1.8,399,28.0,69124.0,57713,5,24906.0
Honda,HR-V,SUV,Gasoline,CVT,Central,2015,4.9,412,22.4,36772.0,34162,9,25679.0
Ford,Focus,Sedan,Electric,Manual,West,2020,2.4,120,46.5,48042.0,113048,4,20254.0
Mercedes-Benz,S-Class,SUV,Hybrid,Manual,West,2019,1.5,410,43.8,66804.0,41788,5,41450.0
